"length_url","length_hostname","ip","nb_dots","nb_hyphens","nb_at","nb_qm","nb_and","nb_or","nb_eq","nb_underscore","nb_tilde","nb_percent","nb_slash","nb_star","nb_colon","nb_comma","nb_semicolumn","nb_dollar","nb_space","nb_www","nb_com","nb_dslash","http_in_path","https_token","ratio_digits_url","ratio_digits_host","punycode","port","tld_in_path","tld_in_subdomain","abnormal_subdomain","nb_subdomains","prefix_suffix","random_domain","shortening_service","path_extension","nb_redirection","nb_external_redirection","length_words_raw","char_repeat","shortest_words_raw","shortest_word_host","shortest_word_path","longest_words_raw","longest_word_host","longest_word_path","avg_words_raw","avg_word_host","avg_word_path","phish_hints","domain_in_brand","brand_in_subdomain","brand_in_path","suspecious_tld","statistical_report","nb_hyperlinks","ratio_intHyperlinks","ratio_extHyperlinks","ratio_nullHyperlinks","nb_extCSS","ratio_intRedirection","ratio_extRedirection","ratio_intErrors","ratio_extErrors","login_form","external_favicon","links_in_tags","submit_email","ratio_intMedia","ratio_extMedia","sfh","iframe","popup_window","safe_anchor","onmouseover","right_clic","empty_title","domain_in_title","domain_with_copyright","whois_registered_domain","domain_registration_length","domain_age","web_traffic","dns_record","google_index","page_rank","status"
"23","16","0","2","1","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","3","0","1","1","0","5","5","0","3.666666667","3.666666667","0","0","0","0","0","0","0","196","0.984693878","0.015306122","0","0","0","1.333333333","0","0","0","0","100","0","95.45454545","4.545454545","0","0","0","33.33333333","0","0","0","1","1","0","159","7533","333891","0","0","5","safe"
"29","21","0","2","1","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","4","3","3","0","7","7","0","5.333333333","5.333333333","0","0","0","0","0","0","0","44","0.909090909","0.090909091","0","0","0","0","0","0","0","0","90.90909091","0","66.66666667","33.33333333","0","0","0","75","0","0","0","1","0","0","0","-1","0","0","0","3","safe"
"61","15","0","2","0","0","0","0","0","0","5","0","0","4","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","0","9","3","1","3","1","10","7","10","4.666666667","5","4.571428571","0","0","0","0","0","0","66","0.848484848","0.151515152","0","1","0","0","0","0","0","1","89.28571429","0","0","0","0","0","0","20","0","0","0","0","1","0","505","8831","2695","0","1","6","safe"
"38","14","0","2","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","4","3","3","6","8","6","8","5.75","4.5","7","0","1","0","0","0","0","134","0.970149254","0.029850746","0","0","0","0.75","0","0","0","0","50","0","50","50","0","0","0","93.75","0","0","0","0","0","0","1047","5161","114","0","1","8","safe"
"41","16","0","3","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","1","0","5","3","2","3","2","9","8","9","5","5.5","4.666666667","0","0","0","0","0","0","26","0.5","0.5","0","0","0","0","0","0.153846154","1","0","50","0","0","0","0","0","0","0","0","0","1","1","0","0","330","2956","0","0","1","0","unsafe"
"51","17","0","4","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","7","3","3","3","3","10","5","10","4.857142857","3.666666667","5.75","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","100","0","100","0","0","0","0","0","0","0","0","1","0","0","0","12350","7863","0","0","5","safe"
"29","20","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","3","3","3","0","12","12","0","7.5","7.5","0","0","0","0","0","0","0","71","0.492957746","0.507042254","0","0","0","0.388888889","0","0.222222222","1","0","66.66666667","0","63.63636364","36.36363636","0","0","0","3.333333333","0","0","0","0","0","0","669","8463","303877","0","0","4","safe"
"106","19","1","2","1","0","0","0","0","0","0","0","0","9","0","1","0","0","0","0","1","0","0","0","1","0.216981132","0","0","0","0","0","0","2","1","0","0","0","1","0","10","7","2","3","2","32","11","32","8.6","7","9","3","0","0","0","0","0","88","0.897727273","0.102272727","0","0","0","0.555555556","0","0.222222222","1","0","85.71428571","0","100","0","0","0","0","85.71428571","0","0","0","1","0","0","146","2046","0","0","1","0","unsafe"
"57","16","0","2","0","0","0","0","0","0","4","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","8","0","2","2","2","9","9","8","4.75","5.5","4.5","0","1","0","0","0","0","352","0.96875","0.03125","0","0","0","0.454545455","0","0.090909091","0","0","100","0","100","0","0","0","0","65.625","0","0","0","0","1","0","902","7133","12","0","1","7","safe"
"116","26","0","3","0","0","1","0","0","1","2","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0.068965517","0","0","0","0","0","0","3","0","0","1","0","1","0","9","3","2","10","2","32","11","32","10.55555556","10.5","10.57142857","0","0","0","0","0","0","11","0.090909091","0.909090909","0","0","0","0","0","0.1","0","0","9.090909091","0","0","0","0","0","0","0","0","0","1","1","0","0","381","8019","0","0","1","4","unsafe"
"32","23","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0.09375","0.130434783","0","0","0","0","0","2","0","0","1","0","0","0","2","0","8","8","0","10","10","0","9","9","0","0","1","0","0","0","0","14","0.071428571","0.928571429","0","0","0","0.230769231","0","0","0","1","0","0","0","0","0","0","0","14.28571429","0","0","0","1","0","0","374","7295","0","0","1","5","unsafe"
"23","15","0","2","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","1","1","0","0","1","0","3","3","2","2","0","5","5","0","3.333333333","3.333333333","0","0","0","0","0","0","0","38","0.894736842","0.105263158","0","1","0","0","0","0","0","1","75","0","0","0","0","0","0","100","0","0","0","1","1","1","0","4647","0","0","0","4","safe"
"41","15","1","1","1","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","1","0.243902439","0","0","0","0","0","0","1","1","0","0","0","1","0","5","2","3","3","3","9","7","9","5","5","5","0","0","0","0","0","0","70","0.671428571","0.328571429","0","3","0","0","0","0","0","1","37.5","0","0","100","0","0","0","50","0","0","0","1","1","0","117","1709","2901383","0","0","3","safe"
"71","35","0","2","2","0","0","0","0","0","1","0","0","5","0","1","0","0","0","0","0","0","0","0","1","0.084507042","0","0","0","0","0","0","2","1","0","0","0","1","0","7","3","4","6","4","12","12","8","7.571428571","9.666666667","6","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","1","0","0","353","-2","0","0","1","0","unsafe"
"79","11","0","4","0","0","1","0","0","1","1","0","0","8","0","1","0","0","0","0","0","0","0","0","1","0.075949367","0","0","0","0","0","0","3","0","1","0","0","0","0","11","2","1","5","1","11","5","11","5","5","5","1","0","0","0","0","0","16","0.625","0.375","0","0","0","0.333333333","0","0","0","1","83.33333333","0","100","0","0","0","0","0","0","0","0","1","1","0","366","-1","4436986","0","1","2","unsafe"
"29","20","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","2","1","7","7","0","8","8","0","7.5","7.5","0","0","1","0","0","0","0","140","0.607142857","0.392857143","0","7","0","0.127272727","0","0.054545455","0","1","30.43478261","0","38.88888889","61.11111111","0","0","0","81.42857143","0","0","0","1","1","0","373","7296","408732","0","0","5","safe"
"119","16","0","3","12","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","1","0","0","0","1","0.033613445","0","0","0","0","0","0","3","1","0","1","0","1","0","19","4","1","3","1","9","8","9","4.736842105","5.5","4.647058824","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","312","8453","72686","0","0","5","safe"
"458","23","1","5","2","0","1","0","0","1","0","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0.408296943","0","0","0","0","0","0","3","0","0","0","0","0","0","16","6","2","7","2","288","11","288","26.9375","9","29.5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","1","1","0","0","948","7086","18263","0","1","3","unsafe"
"46","21","0","4","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","1","0.043478261","0.095238095","0","0","0","0","0","3","0","0","1","0","0","0","5","1","3","3","3","10","10","6","5.6","6.5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","148","5331","0","0","1","0","unsafe"
"104","16","0","2","2","0","0","0","0","0","2","0","0","10","0","1","0","0","0","0","1","0","0","0","0","0.048076923","0","0","0","0","0","0","2","1","0","0","0","2","0","13","6","2","2","3","10","5","10","6.076923077","3.333333333","6.9","2","0","0","0","0","0","132","1","0","0","0","0","0","0","0","0","0","100","0","100","0","0","0","0","100","0","0","0","1","1","0","120","1706","4830221","0","1","2","unsafe"
"58","32","0","2","1","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","5","4","2","3","2","24","24","8","8.4","13.5","5","2","0","0","0","0","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","324","2232","9330247","0","1","2","unsafe"
"83","19","0","3","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","2","0","8","3","3","3","3","13","11","13","8.125","7","8.5","0","0","0","0","0","0","66","0.909090909","0.090909091","0","0","0","0.166666667","0","0","0","0","87.5","0","100","0","0","0","0","62.5","0","0","0","0","1","0","35","330","0","0","1","0","unsafe"
"77","23","1","1","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1","0.272727273","0","0","0","0","0","0","1","0","0","0","0","1","0","4","3","2","19","2","32","19","32","15.75","19","14.66666667","0","0","0","0","0","0","30","0.966666667","0.033333333","0","0","0","0","0","0","0","0","100","0","80","20","0","0","0","100","0","0","0","1","0","0","76","5767","0","0","1","2","unsafe"
"69","28","0","3","2","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","1","0","0","0","1","0.043478261","0","0","0","0","0","0","3","0","0","0","0","1","0","8","4","2","3","2","20","20","8","6.375","11.5","4.666666667","0","0","0","0","0","0","36","0.722222222","0.277777778","0","1","0","0.1","0","0","0","1","50","0","100","0","0","0","0","40","0","0","0","1","1","0","3005","5396","42544","0","0","5","safe"
"16","9","0","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","5","5","0","5","5","0","5","5","0","0","0","0","0","1","0","13","0.692307692","0.307692308","0","1","0","0","0","0","0","1","66.66666667","0","0","0","0","0","0","100","0","0","0","0","0","0","323","41","0","0","0","1","safe"
"78","22","0","2","5","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","0","0.076923077","0.136363636","0","0","0","0","0","2","0","0","0","0","0","0","9","5","3","3","3","14","14","11","6.444444444","8.5","5.857142857","0","0","0","0","0","0","119","0.781512605","0.218487395","0","4","0","0.038461538","0","0","0","1","35.71428571","0","50","50","0","0","0","75","0","0","0","1","1","0","199","1261","5796653","0","0","3","safe"
"52","14","0","3","1","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0.057692308","0","0","0","0","0","0","3","1","0","0","0","1","0","6","1","3","10","3","10","10","6","5.666666667","10","4.8","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","100","0","0","0","1","0","0","327","-1","0","0","1","0","unsafe"
"27","16","0","2","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","2","0","0","0","0","2","0","3","3","2","3","2","9","9","2","4.666666667","6","2","0","0","0","0","0","0","153","0.60130719","0.39869281","0","2","0","0.06557377","0","0.163934426","0","1","4.347826087","0","0","100","0","0","0","100","0","0","0","0","0","0","270","3016","184890","0","0","3","safe"
"28","20","0","2","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","4","3","3","0","13","13","0","8","8","0","0","0","0","0","0","0","15","0.466666667","0.533333333","0","2","0","0","0","0.25","0","1","50","0","0","0","0","0","0","100","0","0","0","1","1","0","233","4515","0","0","0","3","safe"
"50","15","0","2","2","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0.12","0","0","0","0","0","0","2","0","0","1","0","1","0","7","3","2","3","2","7","7","7","4.571428571","5","4.4","0","1","0","0","0","0","483","0.83436853","0.16563147","0","2","0","0.05","0","0.025","0","1","45","0","59.21052632","40.78947368","0","0","0","46.42857143","0","0","0","0","0","0","63","9280","126","0","1","7","safe"
"73","16","0","3","4","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","1","0","0","0","1","0.082191781","0","0","0","0","0","0","3","0","0","0","0","0","0","10","3","2","3","2","11","8","11","5.3","5.5","5.25","0","0","0","0","0","0","174","0.436781609","0.563218391","0","5","0","0.204081633","0","0.020408163","1","1","25","0","6.976744186","93.02325581","0","0","0","63.2183908","0","0","0","0","1","0","146","2775","7193681","0","0","4","safe"
"35","9","0","1","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1","0.057142857","0","0","0","0","0","0","1","0","0","0","0","3","0","4","1","2","5","2","7","5","7","5.25","5","5.333333333","0","0","0","0","0","0","269","0.92936803","0.07063197","0","0","0","0.421052632","0","0.210526316","0","1","80","0","50","50","0","0","0","65","0","0","0","1","1","0","1325","9269","8474","0","0","7","safe"
"37","19","0","2","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","8","12","8","12","12","8","10","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1199","0","0","1","1","unsafe"
"97","25","0","2","8","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","1","0","0","0","0","0.06185567","0","0","0","0","0","0","2","0","0","0","0","0","0","13","3","2","3","2","17","17","7","5.538461538","10","4.727272727","0","0","0","0","0","0","131","0.625954198","0.374045802","0","1","0","0.040816327","0","0.06122449","0","1","87.5","0","81.25","18.75","0","0","0","60.37735849","0","0","0","1","1","0","680","5163","374021","0","0","3","safe"
"25","14","0","2","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","3","2","3","2","6","6","2","3.666666667","4.5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","130","2427","0","1","1","0","unsafe"
"43","14","0","3","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1","0.139534884","0","0","0","0","0","0","3","0","0","0","0","2","0","6","1","2","2","3","8","8","6","4.666666667","5","4.5","0","0","0","0","0","0","69","0.942028986","0.057971014","0","0","0","1","0","0","0","1","86.66666667","0","50","50","0","0","0","100","0","0","0","1","1","0","147","7159","2320","0","1","3","safe"
"49","28","0","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","13","24","13","24","24","13","18.5","24","13","1","0","0","0","0","0","19","0.947368421","0.052631579","0","0","0","0","0","0","0","0","100","0","100","0","0","0","0","0","0","0","0","1","1","0","184","6391","0","0","1","1","unsafe"
"27","18","0","3","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","4","3","3","0","8","8","0","5.5","5.5","0","0","0","0","0","0","0","101","0.811881188","0.188118812","0","2","0","0.210526316","0","0.052631579","0","1","54.54545455","0","33.33333333","66.66666667","0","0","0","73.33333333","0","0","0","0","1","0","677","3706","2945433","0","0","3","safe"
"77","23","1","1","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","1","0.207792208","0","0","0","0","0","0","1","0","0","0","0","1","0","4","4","2","19","2","32","19","32","15.75","19","14.66666667","0","0","0","0","0","0","30","0.966666667","0.033333333","0","0","0","0","0","0","0","0","100","0","80","20","0","0","0","100","0","0","0","1","0","0","76","5767","0","0","1","2","unsafe"
"75","39","0","3","2","0","0","0","0","0","1","0","0","5","0","1","0","0","0","0","1","0","0","0","1","0.08","0","0","0","0","0","0","3","1","0","0","0","1","0","8","4","3","3","4","12","12","8","7","8","6","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","1","0","0","353","11","0","0","1","0","unsafe"
"32","17","0","1","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","3","0","2","13","2","13","13","3","6","13","2.5","0","0","0","0","0","0","53","0.452830189","0.547169811","0","3","0","0.103448276","0","0","0","1","40","0","0","100","0","0","0","30.76923077","0","0","0","1","1","0","369","6871","2774303","0","1","2","unsafe"
"49","14","0","2","2","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","6","1","2","2","4","7","7","7","5.333333333","4.5","5.75","0","0","0","0","0","0","72","0.944444444","0.055555556","0","0","0","0","0","0","0","0","100","0","100","0","0","0","0","42.85714286","0","0","0","0","1","0","468","7812","210","0","0","7","safe"
"45","12","0","1","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","4","0","7","8","7","8","8","8","7.5","8","7.333333333","0","0","0","0","0","0","32","0.9375","0.0625","0","0","0","1","0","0","0","1","88.88888889","0","100","0","0","0","0","100","0","0","0","1","0","0","555","3828","5619","0","0","5","safe"
